Date,Time,Temp Out,Out Hum,Dew Pt.,Wind Speed
2022-09-16,05:00,24.8,92.0,23.4,7.6
2022-09-16,06:00,26.1,87.0,23.8,6.6
2022-09-16,07:00,26.3,87.0,24.1,8.4
2022-09-16,08:00,26.7,84.0,23.8,11.3
2022-09-16,09:00,27.1,83.0,24.0,11.9
2022-09-16,10:00,29.3,78.0,25.1,11.4
2022-09-16,11:00,29.8,78.0,25.4,11.2
2022-09-16,12:00,29.1,79.0,25.1,11.2
2022-09-16,13:00,29.1,79.0,25.1,10.6
2022-09-16,14:00,29.4,78.0,25.1,11.4
2022-09-16,15:00,28.9,78.0,24.7,13.0
2022-09-16,17:00,25.9,88.0,23.8,9.5
2022-09-16,11:00p,23.7,1.0,-35.8,0.0
2022-09-16,5:30a,23.2,1.0,-36.1,0.0
2022-09-16,12:30a,23.8,1.0,-35.7,0.0
2022-09-16,4:30a,23.4,1.0,-36.0,0.0
2022-09-16,4:00a,23.7,1.0,-35.8,0.0
2022-09-16,3:30a,23.9,1.0,-35.6,0.0
2022-09-16,3:00a,23.8,1.0,-35.7,0.0
2022-09-16,2:30a,23.3,1.0,-36.0,0.0
2022-09-16,2:00a,23.0,1.0,-36.2,0.0
2022-09-16,1:30a,23.0,1.0,-36.2,0.0
2022-09-16,1:00a,23.3,1.0,-36.0,0.0
2022-09-16,11:30p,23.6,1.0,-35.9,0.0
2022-09-16,5:00a,23.4,1.0,-35.9,0.0
2022-09-16,10:00p,23.7,1.0,-35.8,0.0
2022-09-16,9:30p,24.0,1.0,-35.6,0.0
2022-09-16,9:00p,24.1,1.0,-35.5,0.0
2022-09-16,8:30p,24.4,1.0,-35.3,0.0
2022-09-16,8:00p,24.9,1.0,-35.0,0.0
2022-09-16,7:30p,25.2,1.0,-34.9,0.0
2022-09-16,7:00p,25.7,1.0,-34.6,0.0
2022-09-16,6:30p,26.4,1.0,-34.2,0.0
2022-09-16,6:00p,27.4,1.0,-33.5,0.0
2022-09-16,5:30p,28.2,1.0,-33.1,0.0
2022-09-16,10:30p,23.7,1.0,-35.8,0.0
2022-09-16,5:00p,28.7,1.0,-32.8,1.0
2022-09-16,6:30a,23.9,1.0,-35.7,0.0
2022-09-16,4:30p,29.1,1.0,-32.6,1.0
2022-09-16,4:00p,29.8,1.0,-32.1,1.0
2022-09-16,3:30p,30.2,1.0,-31.9,2.0
2022-09-16,3:00p,30.7,1.0,-31.6,2.0
2022-09-16,2:30p,30.7,1.0,-31.6,3.0
2022-09-16,2:00p,30.8,1.0,-31.5,3.0
2022-09-16,1:30p,31.3,1.0,-31.2,2.0
2022-09-16,1:00p,30.9,1.0,-31.5,3.0
2022-09-16,6:00a,23.4,1.0,-36.0,0.0
2022-09-16,12:30p,30.0,1.0,-32.0,3.0
2022-09-16,11:30a,30.2,1.0,-31.9,2.0
2022-09-16,11:00a,30.0,1.0,-32.0,1.0
2022-09-16,10:30a,29.1,1.0,-32.5,2.0
2022-09-16,10:00a,29.3,1.0,-32.4,2.0
2022-09-16,9:30a,28.9,1.0,-32.7,2.0
2022-09-16,9:00a,28.4,1.0,-33.0,1.0
2022-09-16,8:30a,27.7,1.0,-33.4,1.0
2022-09-16,8:00a,26.8,1.0,-33.9,1.0
2022-09-16,7:30a,25.8,1.0,-34.5,0.0
2022-09-16,7:00a,24.6,1.0,-35.3,0.0
2022-09-16,12:00p,30.4,1.0,-31.7,3.0
2022-09-16,12:00a,24.1,1.0,-35.6,0.0
2022-09-17,14:00,31.0,64.0,23.5,17.2
2022-09-17,15:00,31.0,63.0,23.2,17.4
2022-09-17,16:00,30.0,68.0,23.4,16.3
2022-09-17,17:00,29.7,72.0,24.0,13.8
2022-09-17,22:00,25.7,88.0,23.6,6.0
2022-09-17,19:00,26.4,86.0,23.8,8.8
2022-09-17,20:00,26.4,86.0,23.9,7.4
2022-09-17,21:00,26.3,86.0,23.8,6.6
2022-09-17,13:00,31.1,67.0,24.3,17.4
2022-09-17,18:00,26.5,85.0,23.8,8.8
2022-09-17,12:00,30.2,72.0,24.5,16.2
2022-09-17,06:00,25.3,91.0,23.8,8.6
2022-09-17,10:00,28.6,78.0,24.3,13.1
2022-09-17,09:00,25.9,90.0,24.1,12.7
2022-09-17,08:00,26.0,90.0,24.2,11.6
2022-09-17,07:00,25.6,91.0,24.0,9.3
2022-09-17,05:00,24.7,94.0,23.6,7.3
2022-09-17,04:00,24.9,92.0,23.5,7.9
2022-09-17,03:00,24.6,93.0,23.4,7.8
2022-09-17,02:00,24.6,92.0,23.2,6.7
2022-09-17,01:00,24.9,91.0,23.4,6.0
2022-09-17,00:00,25.3,91.0,23.7,4.7
2022-09-17,11:00,29.1,75.0,24.3,14.8
2022-09-17,23:00,25.4,90.0,23.7,5.6
2022-09-17,9:00a,27.1,1.0,-33.7,2.0
2022-09-17,1:30a,23.1,1.0,-36.1,0.0
2022-09-17,10:00a,28.7,1.0,-32.8,2.0
2022-09-17,9:30a,27.6,1.0,-33.5,2.0
2022-09-17,8:30a,25.9,1.0,-34.4,1.0
2022-09-17,8:00a,25.2,1.0,-34.9,0.0
2022-09-17,7:30a,24.9,1.0,-35.0,0.0
2022-09-17,7:00a,24.2,1.0,-35.5,0.0
2022-09-17,6:30a,23.1,1.0,-36.1,0.0
2022-09-17,6:00a,22.9,1.0,-36.2,0.0
2022-09-17,5:30a,22.9,1.0,-36.2,0.0
2022-09-17,5:00a,22.9,1.0,-36.3,0.0
2022-09-17,4:30a,22.8,1.0,-36.3,0.0
2022-09-17,4:00a,22.8,1.0,-36.3,0.0
2022-09-17,3:30a,22.8,1.0,-36.3,0.0
2022-09-17,3:00a,22.8,1.0,-36.3,0.0
2022-09-17,2:30a,22.7,1.0,-36.4,0.0
2022-09-17,2:00a,22.9,1.0,-36.2,0.0
2022-09-17,1:00a,23.2,1.0,-36.1,0.0
2022-09-17,12:30a,23.4,1.0,-36.0,0.0
2022-09-17,10:30a,29.4,1.0,-32.4,2.0
2022-09-17,11:00a,30.1,1.0,-32.0,2.0
2022-09-17,11:30a,30.2,1.0,-31.9,3.0
2022-09-17,12:00p,30.3,1.0,-31.8,2.0
2022-09-17,11:00p,24.8,1.0,-35.1,0.0
2022-09-17,10:30p,24.9,1.0,-35.0,0.0
2022-09-17,10:00p,25.1,1.0,-35.0,0.0
2022-09-17,9:30p,25.2,1.0,-34.9,0.0
2022-09-17,9:00p,25.4,1.0,-34.8,0.0
2022-09-17,8:30p,25.6,1.0,-34.6,0.0
2022-09-17,8:00p,25.7,1.0,-34.6,0.0
2022-09-17,7:30p,25.8,1.0,-34.5,0.0
2022-09-17,7:00p,25.9,1.0,-34.4,0.0
2022-09-17,6:30p,26.8,1.0,-33.9,0.0
2022-09-17,6:00p,27.6,1.0,-33.4,1.0
2022-09-17,5:00p,29.2,1.0,-32.5,2.0
2022-09-17,4:30p,29.9,1.0,-32.0,2.0
2022-09-17,4:00p,30.1,1.0,-31.9,3.0
2022-09-17,3:30p,30.2,1.0,-31.9,3.0
2022-09-17,3:00p,30.4,1.0,-31.7,3.0
2022-09-17,2:30p,30.7,1.0,-31.6,2.0
2022-09-17,2:00p,30.8,1.0,-31.5,4.0
2022-09-17,1:30p,31.1,1.0,-31.4,2.0
2022-09-17,1:00p,30.9,1.0,-31.5,2.0
2022-09-17,12:30p,30.8,1.0,-31.5,3.0
2022-09-17,5:30p,28.5,1.0,-32.9,1.0
2022-09-17,11:30p,24.8,1.0,-35.1,0.0
2022-09-17,12:00a,23.4,1.0,-35.9,0.0
2022-09-18,1:00p,31.4,1.0,-31.1,3.0
2022-09-18,10:00a,30.6,1.0,-31.7,1.0
2022-09-18,10:30a,31.0,1.0,-31.4,2.0
2022-09-18,11:00a,31.8,1.0,-30.9,2.0
2022-09-18,10:00p,24.7,1.0,-35.2,0.0
2022-09-18,9:30p,24.6,1.0,-35.2,0.0
2022-09-18,9:00p,24.4,1.0,-35.3,0.0
2022-09-18,8:30p,24.9,1.0,-35.0,0.0
2022-09-18,11:30a,31.9,1.0,-30.9,2.0
2022-09-18,7:30p,26.1,1.0,-34.4,0.0
2022-09-18,7:00p,26.9,1.0,-33.8,0.0
2022-09-18,6:30p,27.4,1.0,-33.5,0.0
2022-09-18,6:00p,28.1,1.0,-33.2,0.0
2022-09-18,5:30p,29.0,1.0,-32.6,1.0
2022-09-18,5:00p,30.2,1.0,-31.9,2.0
2022-09-18,4:30p,31.0,1.0,-31.4,1.0
2022-09-18,4:00p,31.0,1.0,-31.4,2.0
2022-09-18,12:00p,32.2,1.0,-30.7,2.0
2022-09-18,12:30p,32.1,1.0,-30.7,2.0
2022-09-18,11:00p,24.5,1.0,-35.3,0.0
2022-09-18,3:30p,30.8,1.0,-31.5,1.0
2022-09-18,3:00p,29.8,1.0,-32.1,2.0
2022-09-18,2:30p,28.9,1.0,-32.6,2.0
2022-09-18,2:00p,28.5,1.0,-32.9,3.0
2022-09-18,1:30p,29.7,1.0,-32.2,3.0
2022-09-18,10:30p,24.6,1.0,-35.3,0.0
2022-09-18,8:00p,25.4,1.0,-34.8,0.0
2022-09-18,12:30a,24.4,1.0,-35.3,0.0
2022-09-18,9:00a,29.1,1.0,-32.5,0.0
2022-09-18,2:00a,24.1,1.0,-35.5,0.0
2022-09-18,2:30a,23.9,1.0,-35.6,0.0
2022-09-18,3:00a,23.8,1.0,-35.7,0.0
2022-09-18,3:30a,23.6,1.0,-35.9,0.0
2022-09-18,4:00a,23.5,1.0,-35.9,0.0
2022-09-18,4:30a,23.3,1.0,-36.0,0.0
2022-09-18,5:00a,23.1,1.0,-36.1,0.0
2022-09-18,5:30a,22.9,1.0,-36.3,0.0
2022-09-18,1:30a,24.3,1.0,-35.4,0.0
2022-09-18,6:00a,22.9,1.0,-36.2,0.0
2022-09-18,7:00a,23.9,1.0,-35.7,0.0
2022-09-18,7:30a,25.4,1.0,-34.7,0.0
2022-09-18,8:00a,26.7,1.0,-34.0,0.0
2022-09-18,8:30a,27.8,1.0,-33.3,0.0
2022-09-18,9:30a,29.8,1.0,-32.1,1.0
2022-09-18,11:30p,24.4,1.0,-35.3,0.0
2022-09-18,6:30a,23.1,1.0,-36.2,0.0
2022-09-18,1:00a,24.4,1.0,-35.3,0.0
2022-09-18,00:00,25.6,90.0,23.7,5.1
2022-09-18,01:00,25.3,91.0,23.7,5.7
2022-09-18,02:00,25.3,90.0,23.6,6.5
2022-09-18,03:00,25.1,91.0,23.6,6.3
2022-09-18,04:00,25.0,91.0,23.5,6.1
2022-09-18,05:00,24.8,92.0,23.5,5.0
2022-09-18,06:00,26.3,87.0,24.0,4.8
2022-09-18,07:00,26.9,85.0,24.2,5.1
2022-09-18,08:00,27.4,82.0,24.0,6.2
2022-09-18,09:00,27.8,82.0,24.4,7.9
2022-09-18,10:00,31.1,74.0,25.9,9.1
2022-09-18,11:00,31.6,70.0,25.4,10.6
2022-09-18,12:00,31.0,71.0,25.0,11.2
2022-09-18,13:00,30.3,74.0,25.1,12.4
2022-09-18,14:00,30.5,75.0,25.5,13.4
2022-09-18,15:00,30.0,75.0,25.1,12.9
2022-09-18,16:00,29.9,75.0,25.0,11.1
2022-09-18,17:00,28.7,77.0,24.3,9.7
2022-09-18,18:00,27.6,85.0,24.8,10.1
2022-09-18,19:00,27.4,84.0,24.6,9.5
2022-09-18,20:00,26.8,87.0,24.5,8.0
2022-09-18,21:00,26.6,88.0,24.5,7.8
2022-09-18,22:00,25.9,92.0,24.4,7.2
2022-09-18,23:00,25.8,92.0,24.4,7.0
2022-09-18,12:00a,24.6,1.0,-35.2,0.0
2022-09-19,10:30p,24.0,1.0,-35.6,0.0
2022-09-19,12:30p,29.7,1.0,-32.2,2.0
2022-09-19,12:00p,30.5,1.0,-31.7,2.0
2022-09-19,11:30a,31.4,1.0,-31.2,2.0
2022-09-19,11:00a,30.3,1.0,-31.8,1.0
2022-09-19,10:30a,30.3,1.0,-31.8,1.0
2022-09-19,10:00a,29.4,1.0,-32.3,1.0
2022-09-19,9:30a,28.4,1.0,-33.0,0.0
2022-09-19,9:00a,28.0,1.0,-33.2,0.0
2022-09-19,8:30a,26.4,1.0,-34.1,0.0
2022-09-19,8:00a,25.9,1.0,-34.5,0.0
2022-09-19,7:30a,25.0,1.0,-35.0,0.0
2022-09-19,7:00a,24.1,1.0,-35.5,0.0
2022-09-19,6:30a,23.5,1.0,-35.9,0.0
2022-09-19,6:00a,23.4,1.0,-36.0,0.0
2022-09-19,5:30a,23.4,1.0,-35.9,0.0
2022-09-19,5:00a,23.6,1.0,-35.8,0.0
2022-09-19,4:30a,23.6,1.0,-35.8,0.0
2022-09-19,4:00a,23.7,1.0,-35.8,0.0
2022-09-19,3:30a,23.8,1.0,-35.7,0.0
2022-09-19,3:00a,23.9,1.0,-35.6,0.0
2022-09-19,1:00p,28.1,1.0,-33.2,2.0
2022-09-19,1:30p,27.5,1.0,-33.5,1.0
2022-09-19,3:30p,28.9,1.0,-32.6,1.0
2022-09-19,2:30p,28.9,1.0,-32.6,2.0
2022-09-19,10:00p,24.0,1.0,-35.6,0.0
2022-09-19,9:30p,24.1,1.0,-35.5,0.0
2022-09-19,9:00p,24.2,1.0,-35.5,0.0
2022-09-19,8:30p,24.3,1.0,-35.4,0.0
2022-09-19,8:00p,24.3,1.0,-35.4,0.0
2022-09-19,7:30p,24.4,1.0,-35.3,0.0
2022-09-19,7:00p,24.6,1.0,-35.2,0.0
2022-09-19,6:30p,25.1,1.0,-35.0,1.0
2022-09-19,11:00p,24.0,1.0,-35.6,0.0
2022-09-19,2:00p,28.1,1.0,-33.1,1.0
2022-09-19,11:30p,24.1,1.0,-35.6,0.0
2022-09-19,6:00p,25.8,1.0,-34.5,0.0
2022-09-19,1:00a,24.3,1.0,-35.4,0.0
2022-09-19,1:30a,24.2,1.0,-35.5,0.0
2022-09-19,2:30a,24.0,1.0,-35.6,0.0
2022-09-19,5:30p,26.5,1.0,-34.1,1.0
2022-09-19,5:00p,27.1,1.0,-33.7,1.0
2022-09-19,4:30p,27.6,1.0,-33.5,2.0
2022-09-19,4:00p,28.4,1.0,-33.0,1.0
2022-09-19,3:00p,29.0,1.0,-32.6,2.0
2022-09-19,12:30a,24.3,1.0,-35.4,0.0
2022-09-19,2:00a,24.2,1.0,-35.5,0.0
2022-09-19,00:00,25.8,92.0,24.4,4.9
2022-09-19,01:00,25.2,94.0,24.1,4.7
2022-09-19,02:00,25.2,94.0,24.2,5.1
2022-09-19,15:00,26.5,90.0,24.6,11.3
2022-09-19,16:00,26.8,90.0,25.1,11.6
2022-09-19,17:00,25.6,90.0,23.8,10.1
2022-09-19,18:00,25.5,92.0,24.0,6.6
2022-09-19,14:00,27.8,86.0,25.1,11.2
2022-09-19,13:00,27.6,85.0,24.8,9.7
2022-09-19,12:00,29.4,79.0,25.3,7.2
2022-09-19,11:00,28.8,79.0,24.8,4.4
2022-09-19,10:00,29.1,80.0,25.4,2.5
2022-09-19,09:00,27.5,87.0,25.2,1.3
2022-09-19,08:00,26.8,88.0,24.6,1.1
2022-09-19,07:00,26.5,91.0,25.0,1.6
2022-09-19,06:00,26.0,92.0,24.6,3.3
2022-09-19,05:00,24.8,96.0,24.1,5.0
2022-09-19,04:00,24.9,96.0,24.2,4.5
2022-09-19,03:00,25.2,94.0,24.2,5.1
2022-09-19,19:00,25.6,91.0,24.0,6.4
2022-09-19,20:00,25.3,92.0,23.9,7.8
2022-09-19,21:00,25.2,93.0,23.9,7.9
2022-09-19,22:00,25.1,93.0,23.9,8.8
2022-09-19,23:00,25.0,93.0,23.8,9.5
2022-09-19,12:00a,24.4,1.0,-35.3,0.0
2022-09-20,11:30p,23.8,1.0,-35.7,0.0
2022-09-20,6:30a,24.1,1.0,-35.5,0.0
2022-09-20,10:30p,23.8,1.0,-35.7,0.0
2022-09-20,6:00a,24.1,1.0,-35.6,0.0
2022-09-20,5:00a,24.1,1.0,-35.5,0.0
2022-09-20,4:30a,24.1,1.0,-35.6,0.0
2022-09-20,4:00a,23.9,1.0,-35.6,0.0
2022-09-20,3:30a,23.9,1.0,-35.7,0.0
2022-09-20,3:00a,23.8,1.0,-35.7,0.0
2022-09-20,11:00p,23.8,1.0,-35.7,0.0
2022-09-20,2:00a,23.8,1.0,-35.7,0.0
2022-09-20,1:30a,23.9,1.0,-35.6,0.0
2022-09-20,1:00a,24.1,1.0,-35.5,0.0
2022-09-20,12:30a,24.2,1.0,-35.5,0.0
2022-09-20,5:30a,23.9,1.0,-35.6,0.0
2022-09-20,2:30a,23.8,1.0,-35.7,0.0
2022-09-20,7:30a,25.1,1.0,-34.9,0.0
2022-09-20,10:00p,23.8,1.0,-35.7,0.0
2022-09-20,5:00p,24.3,1.0,-35.4,0.0
2022-09-20,4:30p,24.3,1.0,-35.4,0.0
2022-09-20,4:00p,24.2,1.0,-35.5,0.0
2022-09-20,3:30p,24.4,1.0,-35.4,0.0
2022-09-20,3:00p,24.5,1.0,-35.3,0.0
2022-09-20,2:30p,24.7,1.0,-35.2,0.0
2022-09-20,2:00p,24.6,1.0,-35.2,0.0
2022-09-20,1:30p,24.8,1.0,-35.1,0.0
2022-09-20,1:00p,25.3,1.0,-34.8,1.0
2022-09-20,12:30p,27.7,1.0,-33.4,2.0
2022-09-20,12:00p,30.5,1.0,-31.7,2.0
2022-09-20,11:30a,31.5,1.0,-31.1,2.0
2022-09-20,11:00a,30.9,1.0,-31.4,2.0
2022-09-20,10:30a,30.2,1.0,-31.9,2.0
2022-09-20,10:00a,29.7,1.0,-32.2,2.0
2022-09-20,9:30a,28.4,1.0,-33.0,2.0
2022-09-20,9:00a,27.0,1.0,-33.8,1.0
2022-09-20,8:30a,26.3,1.0,-34.2,1.0
2022-09-20,8:00a,25.7,1.0,-34.6,1.0
2022-09-20,7:00a,24.6,1.0,-35.2,0.0
2022-09-20,9:30p,23.8,1.0,-35.7,0.0
2022-09-20,5:30p,24.3,1.0,-35.4,0.0
2022-09-20,8:30p,23.8,1.0,-35.7,0.0
2022-09-20,9:00p,23.7,1.0,-35.8,0.0
2022-09-20,8:00p,23.9,1.0,-35.7,0.0
2022-09-20,7:30p,23.9,1.0,-35.6,0.0
2022-09-20,7:00p,24.1,1.0,-35.5,0.0
2022-09-20,6:30p,24.2,1.0,-35.5,0.0
2022-09-20,6:00p,24.2,1.0,-35.5,0.0
2022-09-20,13:00,27.1,83.0,24.0,9.2
2022-09-20,14:00,25.9,85.0,23.1,7.9
2022-09-20,15:00,26.4,85.0,23.7,9.0
2022-09-20,16:00,25.5,88.0,23.5,10.1
2022-09-20,17:00,25.2,91.0,23.7,6.9
2022-09-20,18:00,25.1,93.0,23.8,4.9
2022-09-20,19:00,24.9,92.0,23.6,4.8
2022-09-20,20:00,25.0,91.0,23.5,4.7
2022-09-20,21:00,24.8,92.0,23.4,4.7
2022-09-20,22:00,24.7,92.0,23.4,4.7
2022-09-20,12:00,27.5,85.0,24.7,9.4
2022-09-20,23:00,24.5,93.0,23.3,5.6
2022-09-20,11:00,27.3,85.0,24.5,10.4
2022-09-20,09:00,26.3,88.0,24.1,9.7
2022-09-20,10:00,27.3,83.0,24.1,11.5
2022-09-20,00:00,25.0,92.0,23.6,9.8
2022-09-20,01:00,24.9,92.0,23.6,9.4
2022-09-20,02:00,24.9,92.0,23.5,8.5
2022-09-20,03:00,24.8,92.0,23.5,7.8
2022-09-20,04:00,24.8,93.0,23.6,6.8
2022-09-20,05:00,24.9,93.0,23.7,6.7
2022-09-20,06:00,25.4,91.0,23.9,6.9
2022-09-20,07:00,25.8,91.0,24.2,8.7
2022-09-20,08:00,26.2,90.0,24.3,8.8
2022-09-20,12:00a,24.1,1.0,-35.5,0.0
2022-09-21,11:00a,30.4,1.0,-31.8,0.0
2022-09-21,11:30a,30.5,1.0,-31.7,1.0
2022-09-21,12:00p,31.0,1.0,-31.4,1.0
2022-09-21,12:30p,31.6,1.0,-31.0,1.0
2022-09-21,1:00p,32.3,1.0,-30.6,1.0
2022-09-21,1:30p,32.2,1.0,-30.7,1.0
2022-09-21,2:00p,32.6,1.0,-30.4,1.0
2022-09-21,12:30a,23.6,1.0,-35.8,0.0
2022-09-21,3:00p,32.3,1.0,-30.6,2.0
2022-09-21,1:00a,23.6,1.0,-35.9,0.0
2022-09-21,1:30a,23.7,1.0,-35.8,0.0
2022-09-21,2:00a,23.9,1.0,-35.6,0.0
2022-09-21,2:30a,23.9,1.0,-35.6,0.0
2022-09-21,6:00p,28.6,1.0,-32.8,1.0
2022-09-21,3:00a,23.9,1.0,-35.7,0.0
2022-09-21,4:00a,23.8,1.0,-35.7,0.0
2022-09-21,4:30a,23.7,1.0,-35.8,0.0
2022-09-21,5:00a,23.5,1.0,-35.9,0.0
2022-09-21,5:30a,23.3,1.0,-36.0,0.0
2022-09-21,6:00a,23.1,1.0,-36.2,0.0
2022-09-21,6:30a,23.0,1.0,-36.2,0.0
2022-09-21,7:00a,23.9,1.0,-35.6,0.0
2022-09-21,2:30p,32.6,1.0,-30.5,2.0
2022-09-21,3:30a,23.8,1.0,-35.7,0.0
2022-09-21,9:00a,27.4,1.0,-33.6,0.0
2022-09-21,12:00a,23.7,1.0,-35.8,0.0
2022-09-21,7:30a,25.3,1.0,-34.8,0.0
2022-09-21,8:00a,25.6,1.0,-34.6,0.0
2022-09-21,10:30a,29.7,1.0,-32.2,0.0
2022-09-21,10:00a,28.7,1.0,-32.8,0.0
2022-09-21,9:30a,27.6,1.0,-33.4,1.0
2022-09-21,5:30p,29.8,1.0,-32.1,1.0
2022-09-21,5:00p,30.6,1.0,-31.6,1.0
2022-09-21,4:30p,31.3,1.0,-31.2,2.0
2022-09-21,8:30a,26.7,1.0,-34.0,0.0
2022-09-21,4:00p,31.7,1.0,-31.0,1.0
2022-09-21,3:30p,31.6,1.0,-31.0,2.0
2022-09-21,6:30p,27.6,1.0,-33.5,0.0
2022-09-21,7:00p,26.8,1.0,-33.9,0.0
2022-09-21,8:00p,26.1,1.0,-34.4,0.0
2022-09-21,11:30p,24.1,1.0,-35.5,0.0
2022-09-21,11:00p,24.2,1.0,-35.5,0.0
2022-09-21,10:30p,24.5,1.0,-35.3,0.0
2022-09-21,9:00p,25.4,1.0,-34.7,1.0
2022-09-21,8:30p,25.8,1.0,-34.5,0.0
2022-09-21,7:30p,26.2,1.0,-34.3,0.0
2022-09-21,10:00p,24.8,1.0,-35.1,0.0
2022-09-21,9:30p,25.2,1.0,-34.9,1.0
2022-09-21,11:00,29.8,74.0,24.7,7.0
2022-09-21,10:00,28.9,81.0,25.4,5.2
2022-09-21,09:00,26.1,89.0,24.1,4.8
2022-09-21,08:00,26.3,89.0,24.2,4.4
2022-09-21,07:00,26.0,92.0,24.6,2.9
2022-09-21,06:00,25.7,92.0,24.2,2.9
2022-09-21,05:00,24.2,95.0,23.4,2.9
2022-09-21,04:00,24.1,95.0,23.3,3.4
2022-09-21,03:00,24.4,94.0,23.4,4.4
2022-09-21,02:00,24.6,94.0,23.5,4.1
2022-09-21,01:00,24.6,94.0,23.5,4.7
2022-09-21,00:00,24.7,93.0,23.5,5.0
2022-09-21,12:00,29.0,75.0,24.1,10.4
2022-09-21,13:00,28.7,78.0,24.4,11.8
2022-09-21,14:00,28.4,81.0,24.9,13.0
2022-09-21,23:00,24.7,93.0,23.5,7.6
2022-09-21,22:00,24.9,92.0,23.5,6.8
2022-09-21,21:00,25.7,89.0,23.8,6.5
2022-09-21,20:00,25.9,88.0,23.7,6.2
2022-09-21,19:00,25.9,87.0,23.6,4.9
2022-09-21,18:00,26.0,87.0,23.6,5.8
2022-09-21,17:00,26.7,87.0,24.3,11.6
2022-09-21,16:00,28.6,78.0,24.3,12.1
2022-09-21,15:00,28.7,78.0,24.4,11.9
2022-09-22,10:00a,29.4,1.0,-32.3,1.0
2022-09-22,11:00a,30.7,1.0,-31.6,1.0
2022-09-22,10:30a,29.8,1.0,-32.1,1.0
2022-09-22,9:30a,28.6,1.0,-32.8,1.0
2022-09-22,9:00a,27.6,1.0,-33.4,0.0
2022-09-22,11:30a,30.2,1.0,-31.9,1.0
2022-09-22,8:30a,26.7,1.0,-34.0,0.0
2022-09-22,3:00p,28.7,1.0,-32.8,1.0
2022-09-22,2:30p,28.7,1.0,-32.8,1.0
2022-09-22,12:00p,30.4,1.0,-31.7,2.0
2022-09-22,12:30p,29.8,1.0,-32.1,2.0
2022-09-22,1:00p,29.6,1.0,-32.3,1.0
2022-09-22,1:30p,29.3,1.0,-32.4,1.0
2022-09-22,2:00p,28.9,1.0,-32.6,1.0
2022-09-22,8:00a,25.6,1.0,-34.7,0.0
2022-09-22,4:30a,23.3,1.0,-36.0,0.0
2022-09-22,7:00a,23.7,1.0,-35.8,0.0
2022-09-22,3:00a,23.8,1.0,-35.7,0.0
2022-09-22,3:30a,23.6,1.0,-35.8,0.0
2022-09-22,4:00a,23.6,1.0,-35.9,0.0
2022-09-22,5:00a,23.2,1.0,-36.1,0.0
2022-09-22,5:30a,22.9,1.0,-36.2,0.0
2022-09-22,6:00a,22.8,1.0,-36.3,0.0
2022-09-22,6:30a,23.2,1.0,-36.1,0.0
2022-09-22,7:30a,24.4,1.0,-35.3,0.0
2022-09-22,2:30a,24.1,1.0,-35.5,0.0
2022-09-22,2:00a,24.2,1.0,-35.5,0.0
2022-09-22,1:30a,24.4,1.0,-35.4,0.0
2022-09-22,1:00a,24.4,1.0,-35.3,0.0
2022-09-22,12:30a,24.3,1.0,-35.4,0.0
2022-09-22,12:00a,24.2,1.0,-35.5,0.0
2022-09-22,19:00,26.2,88.0,24.1,5.8
2022-09-22,00:00,24.6,93.0,23.4,5.1
2022-09-22,01:00,24.2,94.0,23.2,7.0
2022-09-22,02:00,24.2,94.0,23.1,6.5
2022-09-22,03:00,24.1,94.0,23.0,7.0
2022-09-22,04:00,24.3,93.0,23.1,6.4
2022-09-22,05:00,24.7,94.0,23.6,5.5
2022-09-22,06:00,25.8,88.0,23.7,4.9
2022-09-22,08:00,26.4,88.0,24.3,4.4
2022-09-22,09:00,26.7,87.0,24.3,5.9
2022-09-22,10:00,27.9,82.0,24.5,7.9
2022-09-22,11:00,28.2,79.0,24.3,9.0
2022-09-22,12:00,28.2,77.0,23.7,9.5
2022-09-22,13:00,28.4,75.0,23.5,9.8
2022-09-22,14:00,27.9,76.0,23.2,11.5
2022-09-22,15:00,28.4,75.0,23.6,12.9
2022-09-22,16:00,28.6,76.0,24.0,12.4
2022-09-22,17:00,27.1,83.0,24.0,9.8
2022-09-22,18:00,26.4,87.0,24.0,6.4
2022-09-22,20:00,26.1,89.0,24.1,6.4
2022-09-22,21:00,26.1,89.0,24.1,8.0
2022-09-22,22:00,25.3,90.0,23.6,9.0
2022-09-22,23:00,25.3,91.0,23.6,8.8
2022-09-22,07:00,26.0,89.0,24.1,4.4
2022-09-23,10:00a,28.4,1.0,-32.9,1.0
2022-09-23,10:30a,28.1,1.0,-33.2,0.0
2022-09-23,9:30a,28.6,1.0,-32.9,0.0
2022-09-23,9:00a,28.8,1.0,-32.7,0.0
2022-09-23,8:30a,28.2,1.0,-33.1,0.0
2022-09-23,8:00a,26.7,1.0,-34.0,0.0
2022-09-23,7:30a,25.3,1.0,-34.8,0.0
2022-09-23,7:00a,24.3,1.0,-35.4,0.0
2022-09-23,6:30a,23.1,1.0,-36.1,0.0
2022-09-23,3:30a,23.9,1.0,-35.6,0.0
2022-09-23,5:30a,22.8,1.0,-36.3,0.0
2022-09-23,5:00a,23.0,1.0,-36.2,0.0
2022-09-23,4:30a,23.4,1.0,-36.0,0.0
2022-09-23,4:00a,23.6,1.0,-35.8,0.0
2022-09-23,12:30a,23.9,1.0,-35.6,0.0
2022-09-23,1:00a,24.0,1.0,-35.6,0.0
2022-09-23,1:30a,24.2,1.0,-35.5,0.0
